SNO,LEAGUE_ID,CLUB_ID,PLAYER,PLAYER_ID,TEAM_IMG,BLANK,TEAM,TEAM_ID,CATCHES,WK_CATCHES,DIRECT_RO,INDIRECT_RO,STUMPINGS,TOTAL,League Name
142,790,32995,Justin Fourie,2987524,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
143,790,32995,Dylan Kotze,2987579,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
144,790,32995,Matthew Bottham,2987582,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
145,790,32995,Felix le Roux,3018176,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
146,790,32995,André Botes,3018347,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
147,790,32995,Maans Roubaix,3031813,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
148,790,32995,Lucky Moshoati,3031823,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
149,790,32995,Heinrich Maraldo,3031835,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
150,790,32995,Gerrald Gouws,3056111,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
151,790,32995,Stephan Stoltz,3056114,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
152,790,32995,Stanley Fabri,3056139,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
153,790,32995,Babonke Twetwa,3080703,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
154,790,32995,Duan St Arnaud,3145215,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
155,790,32995,Mike Brink,3145217,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
156,790,32995,Adam Zawada,3150924,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
157,790,32995,Meshack Gabeni,3180887,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
158,790,32995,Pieter Jansen van Rensburg,3198240,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
159,790,32995,Marco Rudolph,3229694,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
160,790,32995,Brandon Van Wyk,3231803,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
161,790,32995,Maans De Roubaix,3242452,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
162,790,32995,Johan Pretorius,3255251,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
163,790,32995,Johanco Faihst,3255252,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
164,790,32995,Cecil Chitaka,3255253,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
165,790,32995,Wian van Deventer,3257325,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
166,790,32995,Bruce Cbc3,3266947,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
167,790,32995,Devin Cbc3,3266948,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
168,790,32995,JP Roetz,3267058,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
169,790,32995,Dewald Van Der Walt,3276817,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
170,790,32995,Adriaan Venter,3673677,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
171,790,32995,Avela Tamsanqa,3675645,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
172,790,32995,Ali Ali,3708074,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
173,790,32995,Regan Pruss,3713341,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
174,790,32995,Bennie Viljoen,3713450,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
175,790,32995,Malcolm Lourens,3719302,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
176,790,32995,Thato Pege,3719303,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
177,790,32995,Lodewyk deJager,3719312,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
178,790,32995,Armin Havenga,3729570,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
179,790,32995,Ivan Havenga,3729571,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
180,790,32995,Tyler Miller,3729934,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
181,790,32995,Franco Vorster,3730039,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
182,790,32995,Emil Rolfes,3730118,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
183,790,32995,Mikky Hudson,3745386,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
184,790,32995,Regan Pruss,3759682,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
185,790,32995,Tiaan Borman,3772082,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
186,790,32995,Andre Schoombee,3772084,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
187,790,32995,Micheal TUT3,3772114,TUT 3,,TUT 3,4559,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUT 3,,,,,,,,,,,,2024 Titans Second League
188,790,32995,Matthew Kaiser,3772203,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
189,790,32995,Marco Rudolph,3795245,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
190,790,32995,Ian Dorfling,3795252,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
191,790,32995,Jared Fourie,3795661,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
192,790,32995,Francois Viljoen,3912802,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
193,790,32995,Daylan Scheepers,3927336,TUT 3,,TUT 3,4559,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUT 3,,,,,,,,,,,,2024 Titans Second League
194,790,32995,Kian Hoeuner,3928431,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
195,790,32995,Matthew Thurbon,4024778,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
196,790,32995,Mollie Sinoville,4063613,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
197,790,32995,Brad Goss,4081458,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
198,790,32995,Yatin Koul,4081459,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
199,790,32995,Matt Collett,4081460,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
200,790,32995,Matt Rodgerson,4100183,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
201,790,32995,Lafras Jenkins,4143518,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
202,790,32995,Jock de Jager,4165762,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
203,790,32995,Pieter Oosthuisen,4186402,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
204,790,32995,Dylan Cutting,4576796,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
205,790,32995,David Diemont,4630530,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
206,790,32995,Simon Harding,4655257,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
207,790,32995,Warren Pollard,4655261,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
208,790,32995,Elro Grobeler,4655709,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
209,790,32995,Kasper Botha,4655726,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
210,790,32995,Brian Kershaw,4673539,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
211,790,32995,Stefan van der Linden,4673540,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
212,790,32995,Dylan Howe Dryer,4673541,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
213,790,32995,Burgert Kloppers,4673542,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
214,790,32995,Johan van Antwerpen,4673543,PHSOB 4,,PHSOB 4,4561,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 4,,,,,,,,,,,,2024 Titans Second League
215,790,32995,Leon Smith,4673571,TUT 3,,TUT 3,4559,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUT 3,,,,,,,,,,,,2024 Titans Second League
216,790,32995,Duval Smith,4673572,TUT 3,,TUT 3,4559,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUT 3,,,,,,,,,,,,2024 Titans Second League
217,790,32995,Ruan Venter,4673574,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
218,790,32995,Rowan Plaatjies,4673819,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
219,790,32995,Frans Steenkamp,4673822,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
220,790,32995,Gerry Gouws,4673823,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
221,790,32995,Reinhardt Engler,4673827,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
222,790,32995,Gerhard Strydom,4688789,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
223,790,32995,Jaco Fourie,4688790,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
224,790,32995,Marko De Cock,4688791,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
225,790,32995,Brian Kershaw,4688792,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
226,790,32995,Johan Van Antwerpen,4688793,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
227,790,32995,JD van Wyk,4688794,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
228,790,32995,Ruan Venter,4688795,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
229,790,32995,Roano Oosthuizen,4691511,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
230,790,32995,Kai Trumplemann,4691512,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
231,790,32995,Reghardt Smit,4691513,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
232,790,32995,Tafadzwa T,4691514,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
233,790,32995,Hanco Kruger,4702785,TUKS 5,,TUKS 5,4558,0,0,0,0,0,0,2024 Titans Second League
,790,32995,TUKS 5,,,,,,,,,,,,2024 Titans Second League
234,790,32995,Enrico B,4702803,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
235,790,32995,Tiaan Du Plessis,4702804,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
236,790,32995,Rox Marule,4702805,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
237,790,32995,Wali Vayani,4702809,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
238,790,32995,Pieter Jansen van rensburg,4704969,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
239,790,32995,Grant S,4704970,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
240,790,32995,Janus Bronkhorst,4704971,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
241,790,32995,Thuto Scheepers,4704972,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
242,790,32995,Lester Joseph,4704973,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
243,790,32995,Pieter Sky,4704975,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
244,790,32995,Sellin de Beer,4715786,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
245,790,32995,Dewald Dummon,4715787,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
246,790,32995,Wehan du Waal,4715788,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
247,790,32995,Tiaan Malan,4715812,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
248,790,32995,Rivan Stoman,4715813,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
249,790,32995,Jaco Van der walt,4715817,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
250,790,32995,Colin Blom,4715818,SINOVILLE 3,,SINOVILLE 3,4556,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 3,,,,,,,,,,,,2024 Titans Second League
251,790,32995,Ryno Opperman,4715854,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
252,790,32995,Christo Bouwer,4729853,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
253,790,32995,Keenan Huebsch,4729854,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
254,790,32995,Karl Huebsch,4729855,CENTURION KAVALIERS 3,,CENTURION KAVALIERS 3,4560,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CENTURION KAVALIERS 3,,,,,,,,,,,,2024 Titans Second League
255,790,32995,Casey Nicholsan,4729870,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
256,790,32995,Rowan Sweetman,4729871,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
257,790,32995,Patrick Mounton,4729872,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
258,790,32995,Johan Coetzer,4729874,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
259,790,32995,Ian Diemont,4729875,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
260,790,32995,Juan Viljoen,4729877,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
261,790,32995,Rodger Dolwan,4729878,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
262,790,32995,Echardt Stuwig,4729879,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
263,790,32995,Christopher Volschenk,4729880,SINOVILLE 4,,SINOVILLE 4,4557,0,0,0,0,0,0,2024 Titans Second League
,790,32995,SINOVILLE 4,,,,,,,,,,,,2024 Titans Second League
264,790,32995,Jaco Joubert,4729910,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
265,790,32995,Nicolas Pillay,4729911,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
266,790,32995,Chanluke Van Niewenhuizen,4742886,CBCOB 3,,CBCOB 3,4552,0,0,0,0,0,0,2024 Titans Second League
,790,32995,CBCOB 3,,,,,,,,,,,,2024 Titans Second League
267,790,32995,Marc van Der Merwe,4742887,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
268,790,32995,Burgert Kloppers,4742888,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
269,790,32995,Edwin De Waal,4742889,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
270,790,32995,Louwhan Labuschagne,4742890,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
271,790,32995,Michael Stoop,4742891,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
272,790,32995,Tyler Lockhart,4742892,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
273,790,32995,Stefan Van Der Linden,4742893,PHSOB 3,,PHSOB 3,4555,0,0,0,0,0,0,2024 Titans Second League
,790,32995,PHSOB 3,,,,,,,,,,,,2024 Titans Second League
274,790,32995,Haardi Abdul,4756700,HARLEQUINS 3,,HARLEQUINS 3,4553,0,0,0,0,0,0,2024 Titans Second League
,790,32995,HARLEQUINS 3,,,,,,,,,,,,2024 Titans Second League
275,790,32995,Andre Klopper,4756701,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
,790,32995,IRENE VILLAGERS 3,,,,,,,,,,,,2024 Titans Second League
276,790,32995,Chris Klopper,4756702,IRENE VILLAGERS 3,,IRENE VILLAGERS 3,4554,0,0,0,0,0,0,2024 Titans Second League
